Website,Avg_Daily_Visitors,Avg_Daily_Pageviews,Facebook_likes,Twitter_mentions,Google_pluses,LinkedIn_mentions,Pinterest_pins,StumbleUpon_views,Reach_Day,Month_Average_Daily_Reach,Daily_Pageviews,Month_Average_Daily_Pageviews,Daily_Pageviews_per_user,Traffic_Rank
www.fanatik.com.tr,299120,2440819,8,1120,288000,17,0,11,0.024,0.024,0.004666,0.004367,7.488,2676
www.google.tm,874558,4425268,0,0,12,1,0,52,0.07392,0.069216,0.009274,0.008035,5.28,1016
www.vestniktm.com,87381,856337,0,15,0,0,0,0,0.007584,0.006816,0.001824,0.001632,10.56,9224
www.online.tm,51010,158133,0,1,0,0,0,0,0.003152,0.003247,0.000277,0.000257,3.82,22398
www.dika.to,26105,443792,0,2,1,0,0,0,0.000955,0.001815,0.000392,0.00068,9.55,33350
www.zf.fm,641758,1046065,0,0,356,0,0,0,0.058656,0.047328,0.002275,0.001843,1.536,2413
www.naydizdes.com,23464,351973,0,5,2,0,0,0,0.00191,0.001624,0.000936,0.000736,19.1,39036
www.primemusic.cc,116008,719250,0,0,48,0,0,0,0.010505,0.007812,0.001719,0.000984,6.685,10150
www.infoabad.com,23037,71415,0,20,0,0,0,0,0.00191,0.001624,0.000115,0.000105,1.91,63241
www.sports.ru,550297,3158708,5,3,405,0,1,12,0.051264,0.043392,0.006576,0.005844,4.8,1644
www.turkmenistan.gov.tm,N/A,N/A,0,29,2,7,0,0,0.000955,0.001815,0.000077,0.000115,2.865,44655
www.mp3party.net,258330,681994,0,0,5,0,0,0,0.01824,0.021024,0.001037,0.001306,2.4,4832
www.multitran.ru,461891,6050772,1,54,375,3,0,16,0.03168,0.036576,0.01008,0.010531,12.48,1455
www.kinotut.tv,50928,315755,0,0,3,0,0,0,0.004775,0.00382,0.00064,0.00063,5.6345,18382
www.turkmenportal.com,20647,43359,0,68,2,0,0,0,0.00277,0.001624,0.000153,0.000096,1.91,57929
www.rutor.info,527839,3953512,0,0,11,2,0,0,0.03744,0.043968,0.005702,0.007363,6.336,1299
www.webmoney.ru,330858,1594737,0,2,499,2,0,2,0.0288,0.026592,0.003168,0.002938,4.224,2441
www.ertir.com,21254,51010,0,111,32,2,0,0,0.00191,0.002006,0.000096,0.000124,1.91,38966
www.wmtransfer.com,294404,1707548,0,117,36,2,0,57,0.024,0.02352,0.004013,0.003139,6.144,2949
www.tdh.gov.tm,N/A,N/A,0,1,1,0,0,0,0.000955,0.001528,0.000143,0.000105,4.775,71466
www.tmcell.tm,10324,43359,0,3,5,0,0,0,0.000669,0.001146,0.000048,0.000115,2.865,57469
www.viconsortium.com,1211,3028,0,9,24,0,0,0,0.000057,0.000161,0.000003,0.000007,1.89,329017
www.google.co.vi,N/A,N/A,0,0,172,0,0,71,0.000189,0.000359,0.000009,0.000014,1.89,242178
www.uvi.edu,1461,5552,0,13,0,0,0,0,0.000189,0.000104,0.000009,0.00001,1.89,356580
www.storiesonline.net,26355,316265,0,51,14,1,0,7780,0.002961,0.002206,0.000955,0.000659,12.415,28731
www.virginislandsdailynews.com,1104,17667,0,36,7,7,0,88,0.000076,0.000085,0.000026,0.00002,18.9,416376
www.hentai-foundry.com,205613,2097259,0,1,33,0,0,34500,0.0192,0.015648,0.004061,0.003859,8.064,4153
www.boxden.com,45399,181597,0,1,1,1,0,5,0.004107,0.00381,0.000468,0.000318,4.202,19956
www.sfgate.com,981094,1697292,0,6700,4660,1240,0,1610,0.088512,0.084384,0.003744,0.003331,1.632,1144
www.usps.com,2360403,5948217,4,41,3950,855,0,372,0.1584,0.18528,0.009984,0.011146,2.3808,399
www.huffingtonpost.com,4656572,8614659,348,84,4270000,4160,17,115000,0.34272,0.374304,0.015456,0.015398,1.6992,204
www.manheim.com,43389,360134,0,5,85,31,0,288,0.00277,0.003304,0.000506,0.000683,6.9715,19312
www.eztv.ag,986519,2851042,0,0,1630,1,0,0,0.0768,0.079008,0.004666,0.005453,2.592,1049
www.stthomassource.com,749,1498,0,22,1,0,0,1,0.000094,0.000043,0.000004,0.000002,0.935,1074822
www.vide.vi,673,2019,0,0,56,1,0,0,0.000038,0.000041,0.00001,0.000002,9.45,722535
www.thedailybeast.com,903770,1446032,11,4,915000,18,2,6270,0.07824,0.06624,0.003072,0.002506,1.44,1433
www.google.co.ug,156041,326125,25,0,470,13,0,106,0.01056,0.012,0.00047,0.000576,1.824,8610
www.monitor.co.ug,61213,165274,1,59,1160,891,0,19,0.004202,0.005004,0.000306,0.000328,2.7695,16173
www.newvision.co.ug,44719,134157,4,4,588,70,0,40,0.003247,0.003619,0.000181,0.000259,2.101,21500
www.kilimall.co.ug,31371,62743,0,0,0,0,0,0,0.001528,0.002779,0.00007,0.000152,1.8145,37328
www.ura.go.ug,18442,95899,0,219,1,9,0,1,0.000478,0.001413,0.000105,0.000182,9.55,47778
www.blogspot.ug,19599,37237,93700,0,11700000,0,0,0,0.001433,0.00169,0.000052,0.000068,1.528,52452
www.betway.ug,20104,34177,0,0,1,41,0,0,0.001337,0.001518,0.000052,0.000061,1.528,76075
www.jumia.ug,15303,73455,0,0,376,16,0,0,0.000754,0.00106,0.000078,0.000145,4.011,64788
www.mak.ac.ug,23804,85698,0,95,35,4,0,33,0.002101,0.001624,0.000201,0.000129,4.1065,43497
www.theugandanjobline.com,13155,49990,1110,0,1,1,0,0,0.001146,0.001089,0.000092,0.000096,3.247,62482
www.howwe.biz,36840,132628,2,5,447,1,0,0,0.003725,0.00277,0.000382,0.000259,3.82,26708
www.olx.co.ug,11643,107122,0,0,22,3,0,0,0.000879,0.000802,0.000134,0.000178,6.3985,65472
www.redpepper.co.ug,18893,51010,24,10,58,4,0,1,0.001337,0.001624,0.000069,0.000114,2.101,48266
www.olx.ua,977322,9870963,0,75,4270,49,0,0,0.079392,0.08041,0.01824,0.018931,9.5424,651
www.sinoptik.ua,713033,1205027,0,948,329,5,0,0,0.056256,0.062698,0.00217,0.002524,1.6512,1709
www.telegraf.com.ua,120833,1010171,0,3910,8870,3,0,1,0.009216,0.007834,0.00192,0.001738,8.832,1524
www.rozetka.com.ua,582107,2281859,2,986,247000,47,0,4,0.050016,0.043392,0.005165,0.004048,3.888,1741
www.privatbank.ua,547796,1122982,0,805,236,9,0,1,0.050016,0.039264,0.002266,0.001886,1.728,2387
www.gismeteo.ua,552382,1358860,0,0,105,1,0,3,0.057504,0.039744,0.0036,0.002338,2.352,2413
www.prom.ua,389393,1763954,0,886,2480,84,0,0,0.03552,0.029952,0.004003,0.00318,4.224,2337
www.parimatch.com,418024,769165,0,38,300,1,0,61,0.040128,0.036096,0.001882,0.001589,1.824,2967
www.i.ua,303428,1835743,10,3,437,27,0,1,0.03456,0.02544,0.005558,0.003512,6.048,2605
www.privat24.ua,489037,528160,64,60,705,47,0,0,0.04416,0.033408,0.001181,0.000844,1.056,3771
www.ria.com,225834,2179303,0,26,1320,9,0,0,0.01824,0.018912,0.004022,0.004433,9.216,3177
www.favorit.com.ua,230531,269721,0,0,1,0,0,0,0.01536,0.019891,0.00042,0.000596,1.152,6085
www.obozrevatel.com,366914,1251177,0,1630,132,23,0,1,0.0288,0.025728,0.002602,0.002045,3.36,3328
www.at.ua,307193,666610,0,12,371,2,0,0,0.02736,0.025632,0.001363,0.001296,2.112,3448
www.rst.ua,84380,1999831,0,27,108,0,0,0,0.006528,0.007171,0.003158,0.004309,20.16,7443
www.work.ua,129356,856337,0,1,1740,56,0,0,0.01152,0.00936,0.001939,0.001427,6.528,7658
www.pokermatch.com,136907,141013,0,0,0,0,0,0,0.010848,0.011088,0.000262,0.000317,0.9792,9500
www.korrespondent.net,404385,1492182,205,285000,227000,132,1,10,0.02976,0.02832,0.002592,0.002525,3.264,2830
www.novaposhta.ua,99078,257604,0,86,1820,4,0,0,0.006017,0.008939,0.000348,0.000551,2.483,10031
www.rp5.ua,181131,213734,0,68,29,1,0,0,0.02101,0.012129,0.000602,0.000343,1.146,11599
www.dubizzle.com,196608,1897276,1,83,25400,2170,1,1100,0.01536,0.01584,0.003898,0.003587,9.312,3869
www.khaleejtimes.com,175172,564055,0,91,30300,0,0,1,0.01152,0.014592,0.000874,0.001094,2.784,6057
www.awok.com,100330,508674,0,7,7570,98,0,1,0.00768,0.008026,0.000846,0.001018,4.32,8927
www.gulfnews.com,161258,356380,1080,392000,5130,2700,0,47,0.01056,0.013152,0.000605,0.000696,2.112,6956
www.indeed.ae,152290,455346,0,0,7,180,0,1,0.01152,0.012288,0.000844,0.000907,3.072,6936
www.etisalat.ae,63629,241790,0,119,76,51,0,3,0.006399,0.006379,0.000478,0.000479,2.7695,13114
www.orion-code-access.net,379941,440732,0,0,0,0,0,0,0.04202,0.012415,0.001079,0.000334,1.146,28076
www.business-news.bid,91621,94369,0,0,0,0,0,0,0.005921,0.008404,0.000153,0.000201,0.955,13606
www.zomato.com,907551,4338096,97,1410,1450000,498,0,9,0.067488,0.072576,0.007478,0.008213,4.7424,924
www.emirates.com,376522,1856253,0,18,4100000,8,1,43,0.0336,0.030432,0.00432,0.003466,4.896,2401
www.www.gov.uk,1383819,4179134,5,103,1340,2220,0,1,0.12768,0.11136,0.009504,0.007621,3.0912,679
www.rightmove.co.uk,675485,7025049,1,12,94100,421,0,434,0.04608,0.052896,0.013536,0.012941,11.52,1065
www.gumtree.com,713615,4281690,2,10400,76200,1970,0,961,0.0576,0.056832,0.009418,0.00801,6.144,1101
www.service.gov.uk,559673,4650890,5,7,1340,2220,0,0,0.03744,0.042816,0.007978,0.008541,8.448,1593
www.tripadvisor.co.uk,738795,2681825,0,71,738,96,0,2010,0.0576,0.059328,0.004704,0.004954,3.072,1235
www.chase.com,5291401,23546735,12,76,4970,246,0,378,0.4032,0.421344,0.04368,0.044006,4.08,145
www.yelp.com,4311991,14229570,0,4840,1680,876,0,4040,0.35808,0.34224,0.031296,0.026621,3.2832,212
www.bankofamerica.com,3249887,19336833,44,7,344000,780,1,2770,0.24864,0.261888,0.037536,0.036845,5.6736,216
www.zillow.com,3280025,15383319,3,38,319,1070,1,69100,0.2496,0.265248,0.029088,0.029021,4.3872,248
www.buzzfeed.com,6125527,20336748,23,7,22100,1560,15600,71800,0.42528,0.499296,0.03792,0.038813,3.36,140
www.wellsfargo.com,3135235,14547492,12,10,328000,2310,0,4720,0.23232,0.254784,0.026784,0.027734,4.3392,238
www.weather.com,4366222,8819770,1,2190,3680000,614,4,20800,0.36672,0.343872,0.018624,0.016291,1.92,221
www.google.com.uy,N/A,N/A,108,0,3570,43,0,267,0.035904,0.035712,0.005434,0.005326,5.664,1965
www.mercadolibre.com.uy,N/A,N/A,4,1,217,17,0,12,0.006816,0.007306,0.002083,0.002231,11.52,8639
www.elpais.com.uy,N/A,N/A,3120,0,741,84,0,48,0.006494,0.006952,0.000353,0.000362,2.0055,13193
www.brou.com.uy,N/A,N/A,0,14,4,0,0,0,0.00277,0.002664,0.000306,0.000331,4.584,28009
www.loi.com.uy,N/A,N/A,0,1280,83,0,0,0,0.000917,0.000535,0.000081,0.000047,3.7245,36331
www.elobservador.com.uy,N/A,N/A,2,22,1480,0,0,0,0.004298,0.004689,0.000191,0.000216,1.91,20990
www.emedemujer.com,30034,42047,440,0,504,5,0,0,0.002304,0.002842,0.00006,0.0001,0.96,5292
www.ceibal.edu.uy,32159,73965,0,19,198,1,0,54,0.002101,0.002483,0.000105,0.00014,2.101,36991
www.ovaciondigital.com.uy,N/A,N/A,21100,21,441,14,0,1,0.003534,0.003237,0.000258,0.000196,2.7695,27059
www.tvshow.com.uy,N/A,N/A,4320,32,8,0,0,1,0.002101,0.002349,0.000105,0.000109,2.101,40293
www.montevideo.com.uy,N/A,N/A,0,70,74,50,0,5,0.002006,0.002426,0.000088,0.000127,1.719,36526
www.vera.com.uy,N/A,N/A,0,43,0,4,0,0,0.00191,0.001757,0.000162,0.000148,3.3425,42540
www.ceip.edu.uy,12261,63762,1,0,16,7,0,0,0.001337,0.000812,0.000181,0.000101,5.6345,73020
www.antel.com.uy,N/A,N/A,641,2,97,17,0,1,0.001146,0.001089,0.000091,0.000122,2.9605,64423
www.subrayado.com.uy,N/A,N/A,0,290,1080,1,0,0,0.001337,0.00149,0.000058,0.000066,1.8145,57180
www.repelis.tv,745676,3825319,524,1,24600,2,0,1,0.077472,0.067872,0.010368,0.008201,5.1072,980
www.mover.uz,262193,2779253,0,24,1,0,0,0,0.02016,0.021024,0.004502,0.005338,9.504,2905
www.olx.uz,166111,2358776,3,2,23,0,0,0,0.01344,0.013056,0.004368,0.004306,13.44,4390
www.kun.uz,157093,1087088,0,122,19,0,0,0,0.0144,0.01296,0.00217,0.002208,6.528,5860
www.mytube.uz,90630,779421,0,27,17,0,0,0,0.007104,0.00745,0.001325,0.001465,7.968,8959
www.player.uz,106113,443552,0,42,3,0,0,0,0.008256,0.008438,0.000772,0.000824,3.936,9473
www.uzonline.uz,142631,440732,0,0,3,0,0,0,0.006972,0.008786,0.000448,0.000605,2.674,9835
www.alltor.me,102182,323917,0,0,0,0,0,0,0.009359,0.00764,0.000748,0.000564,3.056,11355
www.championat.asia,37124,133647,0,141,5,0,0,0,0.002579,0.002951,0.000258,0.000265,4.011,28463
www.cinerama.uz,52822,490722,0,0,0,0,0,0,0.00382,0.004422,0.000674,0.000984,7.5445,14051
www.daryo.uz,73632,423388,0,40,10,0,0,0,0.006781,0.005911,0.000917,0.000759,5.539,12853
www.topmusic.uz,62004,319326,0,11,8,0,0,0,0.004298,0.005071,0.000511,0.000582,4.966,14867
www.mnogo.uz,52152,372887,0,2,0,0,0,0,0.00468,0.004097,0.000734,0.000697,6.112,16538
www.gazeta.uz,71531,186699,0,1,12,5,0,0,0.005253,0.005749,0.000296,0.00036,2.3875,15611
www.allmovies.uz,46563,261684,0,0,0,0,0,0,0.003438,0.003744,0.000498,0.000494,5.921,20788
www.uff.uz,60762,206592,0,53,47,0,0,0,0.004775,0.004804,0.000363,0.000381,3.1515,18437
www.tn.uz,38257,298412,0,0,0,0,0,0,0.003534,0.002951,0.000613,0.000564,6.685,21790
www.mediabay.uz,36909,198941,0,21,31,0,0,0,0.002579,0.003152,0.000406,0.000413,6.494,22938
www.google.co.uz,N/A,N/A,0,1,36,1,0,1,0.003534,0.003524,0.000277,0.00023,2.9605,24313
www.mytorrents.biz,32854,213224,0,0,0,0,0,0,0.002483,0.002569,0.000344,0.000374,5.8255,26899
www.podrobno.uz,50840,152521,0,10,4,11,0,0,0.004775,0.003963,0.000315,0.000281,2.7695,22431
www.lex.uz,35707,128547,0,11,4,0,0,0,0.003629,0.002836,0.000296,0.000247,3.438,28897
www.afisha.uz,28205,143850,0,0,7,1,0,0,0.00277,0.002302,0.000344,0.000276,5.348,30311
www.oxo.media,2797,8671,0,0,1,0,0,0,0.001051,0.002388,0.000086,0.000174,3.3425,27039
www.sputniknews-uz.com,42138,96920,0,13,0,3,0,0,0.004489,0.003323,0.000229,0.000188,2.101,25316
www.stadion.uz,32850,164254,0,46,7,0,0,0,0.002579,0.001948,0.000325,0.000234,5.2525,46660
www.allplay.uz,31391,40808,0,0,0,0,0,0,0.00191,0.003066,0.000061,0.000094,1.337,37466
www.okay.uz,24139,135177,0,96,3,0,0,0,0.001528,0.001872,0.00021,0.000248,5.921,40539
www.films.uz,21965,107632,0,0,0,0,0,0,0.001719,0.001805,0.000191,0.000226,4.6795,44158
www.soliq.uz,26719,168335,0,1,0,0,0,0,0.002197,0.002015,0.000201,0.000308,3.82,35064
www.kinoman.uz,22482,121405,1,0,1,0,0,0,0.001815,0.001729,0.000229,0.000225,5.2525,39436
www.tas-ix.me,19964,115794,0,0,0,0,0,0,0.001433,0.001633,0.000153,0.000221,4.2975,39114
www.google.vu,4100,6561,0,0,4,0,0,1,0.000284,0.00034,0.000011,0.000013,0.945,197204
www.paclii.org,4196,34828,0,1,0,1,0,17,0.000378,0.000302,0.000072,0.00005,8.505,168385
www.vmgd.gov.vu,N/A,N/A,0,0,0,0,0,0,NA,NA,NA,NA,NA,2905378
www.telsatbb.vu,946,1514,0,0,0,0,0,0,0.000076,0.000087,0.000003,0.000004,1.89,649779
www.dailypost.vu,1485,5047,0,3,2,0,0,2,0.000095,0.000142,0.000005,0.000009,1.89,319820
www.e-lawresources.co.uk,21107,61213,0,63,0,1,0,4,0.001815,0.001433,0.000143,0.000095,3.247,65747
www.meteo.gov.vu,N/A,N/A,0,0,3,0,0,2,NA,NA,NA,NA,NA,558998
www.wantok.vu,505,3995,0,0,0,0,0,0,0.000037,0.00003,0.000005,0.000006,4.675,1162841
www.tvl.vu,630,2523,0,0,1,0,0,0,NA,0.000034,NA,0.000003,NA,926950
www.solomonstarnews.com,1376,3028,0,9,279,1,0,35,0.000057,0.000113,0.000002,0.000009,1.89,423542
www.cw.vu,441,3533,0,0,0,0,0,0,0.000047,0.000038,0.000011,0.000009,9.45,746426
www.fifa.com,136687,437399,70,272,4920,1310,3,28100,0.02496,0.013056,0.0024,0.001027,3.648,6162
www.wokikik.com,1009,1009,0,0,0,11,0,0,0.000047,0.000056,0.000001,0.000001,0.945,881684
www.auf.org,29149,122425,0,0,11,32,0,9,0.002101,0.002197,0.000191,0.000201,3.5335,35642
www.azlyrics.com,2348127,4297073,8,1850,822,41,0,129000,0.2016,0.18816,0.009792,0.008,1.8336,449
www.airports.vu,499,999,0,0,0,0,0,1,0.000028,0.000039,0.000002,0.000003,1.87,1109844
www.google.co.ve,5882587,38883905,661,287,2600,266,0,1260,0.46656,0.46896,0.075072,0.070819,6.0576,126
www.mercadolibre.com.ve,924737,10911901,34,1010,701,23,0,1,0.070368,0.074976,0.022368,0.021178,12,662
www.banvenez.com,737422,7742938,0,25,0,0,0,0,0.0384,0.059904,0.009504,0.014525,9.6,916
www.banesconline.com,625889,4256052,8,60,0,0,0,0,0.04032,0.048,0.00696,0.007638,6.528,1332
www.bancodevenezuela.com,712190,897360,7,193,125,2,0,1,0.04608,0.05808,0.00145,0.001738,1.248,1907
www.provinet.net,452636,2199814,0,2,0,0,0,0,0.04128,0.034464,0.00455,0.003966,4.8,2139
www.provincial.com,486345,943510,4,467,1,0,0,0,0.03456,0.037056,0.001632,0.001709,1.824,2634
www.bicentenariobu.com,344123,1035809,1,65,3590,0,0,0,0.02688,0.029856,0.001824,0.002122,2.976,3007
www.laiguana.tv,110552,446628,2,33400,1490,5,0,1,0.0096,0.008333,0.000864,0.000796,3.648,3184
www.caraotadigital.net,83070,207674,1,3380,43,0,0,0,0.01152,0.006806,0.00072,0.0004,2.592,4738
www.mercantilbanco.com,242072,953766,0,16,0,0,0,0,0.01152,0.023328,0.001056,0.002112,3.744,3188
www.noticiaaldia.com,76506,191266,1,8940,1500,10600,0,1,0.005472,0.005664,0.000307,0.000335,2.208,3578
www.banesco.com,383755,475857,8,3080,0,248,0,11,0.02496,0.02928,0.000768,0.000848,1.152,4042
www.bancomercantil.com,245821,1133238,0,66,0,6,0,0,0.01536,0.01872,0.001613,0.001786,3.84,4525
www.bancadigitalbod.com,212511,1030682,0,0,0,0,0,0,0.01728,0.016032,0.002045,0.001392,5.088,5736
www.notitarde.com,61378,202547,1190,18400,219,3,0,9,0.004128,0.004906,0.000326,0.000384,3.072,5054
www.runrun.es,66404,132809,1,21400,219,35,0,1,0.004608,0.004522,0.00023,0.00022,1.92,7060
www.bodmillenium.com,150207,594821,0,4,0,0,0,0,0.007392,0.013536,0.000672,0.001248,3.552,5565
www.sunoticiero.com,40289,56405,0,3190,66,3,0,0,0.004896,0.00457,0.000163,0.000138,1.344,5265
www.venezuelaaldia.com,42653,93838,0,201,9,4,0,1,0.004224,0.003494,0.000154,0.000172,1.536,7225
www.olx.com.ve,134845,1143493,0,4,13,0,0,0,0.01152,0.010368,0.00217,0.002112,7.296,6347
www.bod.com.ve,225211,281514,0,484,1,3,0,0,0.01632,0.017472,0.000499,0.00051,1.152,6793
www.sumatoad.com,2120403,2353647,0,0,0,0,0,0,0.14688,0.073728,0.003715,0.001901,1.0656,5046
www.neobux.com,828168,31884494,0,3,29700,139,0,129,0.06912,0.067008,0.05568,0.05711,29.76,575
www.coccoc.com,974999,1384499,383,303,1190,150,0,0,0.071328,0.075936,0.002342,0.002554,1.3632,79
www.google.com.vn,4738420,40750414,1420,228,1000000,233,0,72,0.36768,0.380832,0.070272,0.07487,7.1904,139
www.webtretho.com,138998,389197,4230,2,4180,67,0,1,0.008832,0.010656,0.000576,0.00067,2.496,329
www.vtv.vn,154089,308178,48,61,4970,0,0,1,0.0096,0.011808,0.00047,0.000543,1.824,883
www.zing.vn,1006413,5122645,920,0,5310,46,1,26,0.078624,0.080544,0.010464,0.009888,4.992,747
www.vnexpress.net,1078499,5640550,2730,3970,7770,282,10,21,0.07968,0.085344,0.010368,0.010378,4.896,729
www.taimienphi.vn,190345,363559,0,33,180,0,0,0,0.01344,0.014496,0.000624,0.000651,1.824,1505
www.mangvieclam.com,1079,2051,8,0,0,0,0,0,0.000067,0.000086,0.000002,0.000005,0.96,1377
www.24h.com.vn,579107,3492013,0,9,275000,1,2,2,0.048,0.047424,0.00767,0.006724,6.048,1345
www.thethao247.vn,40595,97428,5,12,4280,5,0,1,0.00288,0.003254,0.000144,0.000195,2.112,2120
www.trandaiquang.org,20999,44099,51,2,60,0,0,0,0.002112,0.002515,0.000125,0.000123,2.496,1143
www.kenh14.vn,541924,2574142,2850,3700,2840,113,6,11,0.0384,0.041856,0.004637,0.004854,4.512,1671
www.phimmoi.net,513757,2686953,10,0,203,0,0,1,0.03168,0.03792,0.003197,0.004417,4.32,1929
www.lazada.vn,318796,2056236,2400,0,27400,451,0,0,0.02976,0.026496,0.005616,0.004045,8.064,2594
www.bloganchoi.com,1262,1514,0,0,21,0,0,0,0.000095,0.00006,0.000004,0.000002,0.945,832187
www.nhaccuatui.com,359533,1876764,502,6,298000,30,0,3,0.0288,0.028416,0.00336,0.003489,4.32,2564
www.dantri.com.vn,408955,1656271,883,2800,4230,389,112,62,0.0288,0.030912,0.002957,0.003043,3.936,2505
www.tinhte.vn,374327,1122982,20,4,37000,0,4,9,0.03072,0.028896,0.001997,0.002006,2.784,2826
www.nguoiduatin.vn,22294,51277,3050,0,363,0,0,0,0.002112,0.001958,0.000092,0.000105,1.824,2874
www.doisongphapluat.com,35253,56405,309,0,415,0,0,1,0.00384,0.002659,0.000134,0.000103,1.536,3169
www.nhadatso.com,3703,13332,97,0,116,0,0,0,0.000298,0.000336,0.000017,0.000025,1.92,2105
www.388bet.com,26737,37432,0,0,4,0,0,0,0.001728,0.00191,0.000059,0.00006,1.44,5299
www.vietnamnet.vn,285043,969149,2840,1960,8110,10,1,12,0.02016,0.022464,0.001776,0.001843,3.264,3723
www.baomoi.com,287088,887104,738,0,3490,8,1,31,0.02016,0.021984,0.001574,0.00167,2.976,3847
www.thegioinoithat.com,171,513,14,0,0,0,0,0,0.000019,0.000034,0.000001,0.000001,0.96,3882
www.bilutv.com,277267,1702420,1,7,18,0,5,0,0.02112,0.020544,0.003149,0.00289,6.336,3520
www.blogphongthuy.com,7099,9229,2,0,77,0,0,1,0.000518,0.000538,0.000015,0.000021,0.96,4139
www.5giay.vn,46675,182035,247,18,557,2,0,25,0.003552,0.003907,0.000307,0.000362,3.264,4568
www.phimbathu.com,259527,1271687,16,0,38,0,0,0,0.01632,0.020064,0.001843,0.0024,4.704,3870
www.vietcombank.com.vn,200829,1010171,1,52,80,3,0,0,0.01152,0.016032,0.001555,0.001949,5.28,4508
www.emdep.vn,11619,20914,24,43,159,1,0,1,0.000602,0.000926,0.000044,0.000037,2.7695,10297
www.vov.vn,39212,66660,36,26,674,2,0,1,0.002976,0.003802,0.000125,0.000165,1.728,4481
www.guidegame.vn,24688,66660,3,1,18,0,0,0,0.001632,0.001728,0.000106,0.000106,2.688,7475
www.tuoitre.vn,229928,646099,68,2060,7710,9,5,1,0.01824,0.018432,0.001152,0.001181,2.688,4838
www.xem.vn,202244,651227,6,15,182000,2,0,0,0.01632,0.014784,0.001238,0.001094,3.264,5273
www.soha.vn,173124,538416,212,24,439,1,0,3,0.01056,0.015264,0.00071,0.001267,2.784,5732
www.hdonline.vn,201512,574310,614,37,1530,0,20,0,0.01152,0.013632,0.000662,0.000942,2.304,6609
www.alyamanalaraby.com,2136,5127,0,0,0,0,0,0,0.000192,0.00023,0.00001,0.000012,1.92,8556
www.yemen.net.ye,N/A,N/A,0,5,5,0,0,0,0.006399,0.00701,0.000487,0.000526,2.9605,12842
www.akoam.com,404920,2271603,1,308,3060,1,0,1,0.03168,0.032448,0.004051,0.004235,4.992,2113
www.yemenhr.com,28339,76516,0,71,17,23,0,0,0.002579,0.002263,0.000134,0.000149,2.0055,36622
www.sahafah24.net,17589,102021,0,86,636,0,0,0,0.001337,0.001624,0.000181,0.000196,5.8255,45339
www.exoclick.com,2802219,3979152,19,1,85,21,0,3,0.23808,0.24768,0.008064,0.008212,1.2768,336
www.tv-alnoor.com,222486,1076832,0,0,2,0,0,0,0.0384,0.016992,0.004109,0.001872,4.512,5728
www.cimaclub.com,548277,2851042,1,0,215,0,0,6,0.04512,0.042528,0.005626,0.005299,5.184,2052
www.4shared.com,1302686,8050604,40,2060,19300,1310,0,13300,0.11424,0.10752,0.017568,0.016022,5.808,515
www.movizland.com,265837,1081959,0,78,12,0,0,0,0.02112,0.0216,0.001862,0.002026,3.744,3632
www.google.co.zm,150185,717888,20,0,17,4,0,4,0.01152,0.01152,0.001411,0.001315,4.704,6924
www.gozambiajobs.com,13340,34687,1,68,221,547,0,0,0.001242,0.001251,0.00007,0.000087,2.3875,61971
www.lusakatimes.com,24484,61213,0,1130,9,156,0,1,0.002197,0.001528,0.000096,0.000103,1.91,49543
www.unza.zm,12968,76516,0,5,0,1,0,0,0.001242,0.000926,0.00021,0.000123,7.3535,72680
www.zra.org.zm,6083,23723,0,1,2,0,0,0,0.000784,0.0006,0.00007,0.000062,3.78,100635
www.tumfweko.com,8501,30606,0,604,9,0,0,0,0.000802,0.000898,0.000054,0.000077,2.865,76082
www.zambiawatchdog.com,6393,19181,0,4,2,0,0,0,0.000605,0.000539,0.000053,0.000042,3.6855,131038
www.google.co.zw,56923,250462,49,0,35,84,0,25,0.003056,0.004851,0.000325,0.000581,4.1065,14196
www.zimeye.net,10860,33667,0,0,11,0,0,0,0.000955,0.000936,0.000087,0.000065,3.7245,17448
www.herald.co.zw,33088,122425,7,4,66,0,0,3,0.00191,0.002674,0.000068,0.000206,1.91,31767
www.uz.ac.zw,3470,22209,0,2,0,1,0,1,0.000425,0.000293,0.000056,0.000043,5.5755,142048
www.newsday.co.zw,23379,56111,13,23,109,37,0,216,0.000898,0.001815,0.000037,0.000109,1.91,43983
www.msu.ac.zw,3364,16152,0,4,9,0,0,0,0.000284,0.000369,0.000024,0.00006,3.78,149812
www.iharare.com,12242,61213,2,55,149,7,0,1,0.001051,0.001051,0.000087,0.000109,3.3425,57828
www.nust.ac.zw,2465,10600,0,1,1260,0,0,1,0.000284,0.00017,0.00002,0.000015,2.835,264505
www.classifieds.co.zw,4498,41390,0,85,26,17,0,0,0.000576,0.000359,0.000142,0.000058,10.395,128110
